source,target,value
E-ID-FNI,I-MY-PEMSB,47248
E-ID-SC,I-MY-TABM,7
E-ID-ABA,I-MY-TBU,91
E-ID-TMMIN,I-MY-TBU,576
E-ID-TAM,I-MY-UMWT,1261
E-ID-ANI,I-MY-USISB,253866
E-ID-AHI,I-MY-UVISB,59778
E-ID-ANI,I-MY-UVISB,10526
E-PH-TRP,I-MY-TBU,23
E-TH-UNC,I-MY-AIC,164
E-TH-0TBSM,I-MY-AISB,1185
E-TH-ATC,I-MY-AISB,671
E-TH-TBBV,I-MY-AISB,19
E-TH-TBJ1,I-MY-AISB,16707
E-TH-TBSO,I-MY-AISB,5307
E-TH-WISDM,I-MY-AISB,40
E-TH-YSP,I-MY-AISB,93120
E-TH-YSP1C,I-MY-AISB,46023
E-TH-TBSQ,I-MY-APMP,132
E-TH-TCPT1,I-MY-APMS,132
E-TH-TER1,I-MY-APMS,2483
E-TH-BSK,I-MY-ASSB,82
E-TH-SUM1,I-MY-ASSB,13
E-TH-TGAS2,I-MY-ASSB,3252
E-TH-TRT,I-MY-ASSB,619
E-TH-CHI,I-MY-CSE,984
E-TH-TGAS2,I-MY-CSE,2413
E-TH-KI,I-MY-DELL,45
E-TH-MATCB,I-MY-DELL,4766
E-TH-MATCO,I-MY-DELL,35575
E-TH-TKC,I-MY-DELL,852
E-TH-AAA,I-MY-DNMY,2130
E-TH-DAT,I-MY-DNMY,4975
E-TH-DAT2,I-MY-DNMY,1884
E-TH-TGAS3,I-MY-DNMY,57
E-TH-ASICJ,I-MY-JAMY,2259
E-TH-BTS,I-MY-JAMY,2397
E-TH-EHJ,I-MY-JAMY,169
E-TH-JATHJ,I-MY-JAMY,29235
E-TH-SSMCJ,I-MY-JAMY,128294
E-TH-TCPTJ,I-MY-JAMY,2137
E-TH-TER1J,I-MY-JAMY,11417
E-TH-TGA1J,I-MY-JAMY,557
E-TH-TMR,I-MY-JAMY,626
E-TH-YICA4,I-MY-JKWH,1104
E-TH-TCPT1,I-MY-KYB,575
E-TH-TER1,I-MY-KYB,3048
E-TH-TBZN,I-MY-LEAR,888
E-TH-APC,I-MY-MAO,59778
E-TH-APC,I-MY-MAOS,10526
E-TH-ITC,I-MY-MAOS,23
E-TH-AGC,I-MY-MSG,164
E-TH-IRC,I-MY-MSG,1185
E-TH-TGAS2,I-MY-MSG,671
E-TH-TOC,I-MY-MSG,19
E-TH-CMWT,I-MY-OMI,16707
E-TH-HOF,I-MY-OMI,5307
E-TH-ATC,I-MY-OSI,40
E-TH-NHK3,I-MY-OSI,93120
E-TH-0TBK,I-MY-PEMSB,46023
E-TH-API,I-MY-PEMSB,132
E-TH-ART,I-MY-PEMSB,132
E-TH-DMC,I-MY-PEMSB,2483
E-TH-JTEKT,I-MY-PEMSB,82
E-TH-KPC,I-MY-PEMSB,13
E-TH-SNPR,I-MY-PEMSB,3252
E-TH-SSI,I-MY-PEMSB,619
E-TH-SUN,I-MY-PEMSB,984
E-TH-TKR,I-MY-PEMSB,2413
E-TH-TBSS,I-MY-PHN,45
E-TH-ATC,I-MY-PIO,4766
E-TH-MSCC,I-MY-PMSB,35575
E-TH-TATC,I-MY-PONG,852
E-TH-TGAS2,I-MY-PRO,2130
E-TH-UNP,I-MY-ROV,4975
E-TH-ATC,I-MY-SCAI,1884
E-TH-TBAG,I-MY-SUG,57
E-TH-TBSG,I-MY-SUG,2259
E-TH-AHT1B,I-MY-TABM,2397
E-TH-AIAP,I-MY-TABM,169
E-TH-ATC,I-MY-TABM,29235
E-TH-CAP,I-MY-TABM,128294
E-TH-CAP2,I-MY-TABM,2137
E-TH-DAT,I-MY-TABM,11417
E-TH-LIS,I-MY-TABM,557
E-TH-MATCO,I-MY-TABM,626
E-TH-NSW2,I-MY-TABM,1104
E-TH-OTC,I-MY-TABM,575
E-TH-SAB,I-MY-TABM,3048
E-TH-SMM,I-MY-TABM,888
E-TH-TEC,I-MY-TABM,1500
E-TH-TGAS1,I-MY-TABM,13430
E-TH-TGAS2,I-MY-TABM,20614
E-TH-TGAS5,I-MY-TABM,4659
E-TH-TKTO,I-MY-TABM,67
E-TH-TMT,I-MY-TABM,1662
E-TH-TRT,I-MY-TABM,2678
E-TH-TSA,I-MY-TABM,3039
E-TH-VCS,I-MY-TABM,5938
E-TH-YNP,I-MY-TABM,303
E-TH-YSP,I-MY-TABM,40013
E-TH-YSP1C,I-MY-TABM,13490
E-TH-0TBSM,I-MY-TBU,149427
E-TH-APC,I-MY-TBU,1260
E-TH-ATC,I-MY-TBU,763
E-TH-NFCT,I-MY-TBU,730
E-TH-NHK1,I-MY-TBU,3230
E-TH-SAS,I-MY-TBU,1793
E-TH-TBBV,I-MY-TBU,380
E-TH-TBJ1,I-MY-TBU,10137
E-TH-TBLI,I-MY-TBU,573
E-TH-TBSB,I-MY-TBU,1138
E-TH-TBSC,I-MY-TBU,1411
E-TH-TBSI,I-MY-TBU,1053
E-TH-TBSJ,I-MY-TBU,28973
E-TH-TBSK,I-MY-TBU,987
E-TH-TBSMC,I-MY-TBU,6309
E-TH-TBSO,I-MY-TBU,113628
E-TH-TBSQ,I-MY-TBU,25521
E-TH-TBSR,I-MY-TBU,258745
E-TH-TBTM,I-MY-TBU,653
E-TH-TBUN,I-MY-TBU,616
E-TH-TGAS2,I-MY-TBU,1896
E-TH-TRT,I-MY-TBU,538
E-TH-TSB,I-MY-TBU,16857
E-TH-TKen,I-MY-TKen,13
E-TH-DAT,I-MY-TSP,25
E-TH-BSK,I-MY-UMWT,170
E-TH-NHK2,I-MY-UMWT,10
E-TH-AHT,I-MY-USISB,1103
E-TH-ATC,I-MY-UVISB,49
E-TH-DSTH3,I-MY-UVISB,2665
E-TH-NSW1,I-MY-UVISB,141
E-TH-TGAS2,I-MY-UVISB,267
E-TH-TOGO,I-MY-UVISB,18
E-TW-AS,I-MY-MASS,7
E-TW-TU,I-MY-PONG,126
E-CN-HOUAI,I-PH-TBPC,256
E-ID-NTC,I-PH-FTECH,285
E-ID-AOP,I-PH-KARL,88
E-ID-SC,I-PH-MPI,44
E-ID-SEIWA,I-PH-PAC,152
E-ID-ABA,I-PH-TBPC,81030
E-ID-AHI,I-PH-VPMI,8461
E-ID-ANI,I-PH-VPMI,847
E-MY-NIFCO,I-PH-SANOH,186
E-TH-SAS,I-PH-B4,886
E-TH-SAS3,I-PH-B4,283
E-TH-TEX34,I-PH-B4,96
E-TH-ATC,I-PH-BOPI,36
E-TH-IAT,I-PH-DAIHO,52
E-TH-TBSQ,I-PH-DAIHO,258745
E-TH-SAS,I-PH-EMER,653
E-TH-SAS3,I-PH-EMER,616
E-TH-TEX34,I-PH-EMER,1896
E-TH-ATC,I-PH-FTECH,538
E-TH-YNP,I-PH-FTECH,16857
E-TH-TAI,I-PH-KARL,13
E-TH-NFCT,I-PH-KARZ,25
E-TH-TBSQ,I-PH-MANLY,170
E-TH-NFCT,I-PH-MPI,10
E-TH-NMT,I-PH-MPI,1103
E-TH-AAA,I-PH-PAC,49
E-TH-AST,I-PH-PAC,2665
E-TH-DAT,I-PH-PAC,141
E-TH-DAT2,I-PH-PAC,267
E-TH-NCRNT,I-PH-PAC,18
E-TH-NISEI,I-PH-PAC,7
E-TH-NOK,I-PH-PAC,126
E-TH-SNC,I-PH-PAC,256
E-TH-TGAS3,I-PH-PAC,285
E-TH-YSP,I-PH-RGC1,88
E-TH-YSP,I-PH-RGC2,44
E-TH-YSP1C,I-PH-RGC2,152
E-TH-ATC,I-PH-RMPC,81030
E-TH-MIT,I-PH-SANOH,8461
E-TH-YSP,I-PH-T8,847
E-TH-YSP1C,I-PH-T8,186
E-TH-0TBSM,I-PH-TBPC,886
E-TH-DAT,I-PH-TBPC,283
E-TH-TACC,I-PH-TBPC,96
E-TH-TBJ1,I-PH-TBPC,36
E-TH-TBSJ,I-PH-TBPC,52
E-TH-TBSK,I-PH-TBPC,143
E-TH-TBSO,I-PH-TBPC,98
E-TH-TBSQ,I-PH-TBPC,8
E-TH-TBSR,I-PH-TBPC,4
E-TH-TBZN,I-PH-TBPC,223
E-TH-TSB,I-PH-TBPC,94
E-TH-TACC,I-PH-TMP,127
E-TH-ATC,I-PH-VPMI,25
E-TH-DSTH3,I-PH-VPMI,47
E-TH-NFCT,I-PH-VPMI,385
E-TH-NSW1,I-PH-VPMI,432
E-TH-TGAS2,I-PH-VPMI,17
E-TH-TOGO,I-PH-VPMI,16
E-ID-AII,I-PK-HAWK,204
E-ID-YSI,I-PK-HAWK,434
E-TH-ATC,I-PK-ABE,157
E-TH-ATC,I-PK-AEK,17
E-TH-ATC,I-PK-AGRI1,46
E-TH-CHI,I-PK-AGRI1,74
E-TH-NHK3,I-PK-AGRI1,14
E-TH-NSK,I-PK-AGRI1,1090
E-TH-SSMC,I-PK-AGRI1,30650
E-TH-TER2,I-PK-AGRI1,5451
E-TH-YNP,I-PK-AGRI1,20
E-TH-SKYB,I-PK-AGRI2,307
E-TH-TER2,I-PK-AGRI2,230
E-TH-BKF,I-PK-ALSO,337
E-TH-NSW1,I-PK-ALSO,23416
E-TH-YNP,I-PK-ALSO,7
E-TH-ATC,I-PK-AONE,1087
E-TH-MOLT,I-PK-AONE,585
E-TH-ATC,I-PK-AUV,1315
E-TH-DAT,I-PK-AUV,1470
E-TH-DSTH4,I-PK-AUV,4138
E-TH-IAT,I-PK-AUV,28800
E-TH-IRC,I-PK-AUV,64404
E-TH-KTP,I-PK-AUV,728
E-TH-MATCO,I-PK-AUV,5183
E-TH-NFCT,I-PK-AUV,1725
E-TH-NMT,I-PK-AUV,54
E-TH-PIOLA,I-PK-AUV,2972
E-TH-TBSM,I-PK-AUV,18
E-TH-TGAS2,I-PK-AUV,148
E-TH-TKC3,I-PK-AUV,332
E-TH-TKC4,I-PK-AUV,60
E-TH-TKC5,I-PK-AUV,660
E-TH-TKC6,I-PK-AUV,84
E-TH-TRT,I-PK-AUV,287
E-TH-YICAP,I-PK-AUV,139
E-TH-ATC,I-PK-HPML,9
E-TH-HMTP1,I-PK-HPML,340
E-TH-HMTP3,I-PK-HPML,7
E-TH-ATC,I-PK-HPML2,3400
E-TH-HMTP2,I-PK-HPML2,6800
E-TH-HMTP4,I-PK-HPML2,18471
E-TH-ATC,I-PK-IMC,6800
E-TH-ATC,I-PK-IMC2,473
E-TH-ATC,I-PK-JDHL,64
E-TH-YNP,I-PK-JDHL,264
E-TH-YSP,I-PK-LOAD,11
E-TH-AAA,I-PK-MTLI,134
E-TH-NSW1,I-PK-MTLI,76
E-TH-ATC,I-PK-OJ,53
E-TH-DAT,I-PK-OJ,98
E-TH-FAC,I-PK-OJ,1188
E-TH-IAT,I-PK-OJ,161
E-TH-TGAS2,I-PK-OJ,697
E-TH-TRT,I-PK-OJ,89
E-TH-0TBSM,I-PK-PRCO1,56
E-TH-ATC,I-PK-PRCO1,10719
E-TH-IRC,I-PK-PRCO1,610
E-TH-SAS,I-PK-PRCO1,124
E-TH-SAS3,I-PK-PRCO1,374
E-TH-TBSO,I-PK-PRCO1,1592
E-TH-YNP,I-PK-PRCO1,1460
E-TH-0TBSM,I-PK-PRCO2,5637
E-TH-ATC,I-PK-PRCO2,24497
E-TH-TBSO,I-PK-PRCO2,967
E-TH-0TBSM,I-PK-PRCO3,33877
E-TH-ATC,I-PK-PRCO3,2992
E-TH-IRC,I-PK-PRCO3,217
E-TH-NFCT,I-PK-PRCO3,23
E-TH-SAS,I-PK-PRCO3,3288
E-TH-SAS3,I-PK-PRCO3,72
E-TH-TBSJ,I-PK-PRCO3,71
E-TH-TBSO,I-PK-PRCO3,5630
E-TH-TBTM,I-PK-PRCO3,120
E-TH-YNP,I-PK-PRCO3,13
E-TH-0TBSM,I-PK-RAZI,9
E-TH-ATC,I-PK-RAZI,58
E-TH-TBSO,I-PK-RAZI,3
E-TH-ATC,I-PK-SHAH,19626
E-TH-NFCT,I-PK-SPEL,68
E-TH-TBNR,I-PK-SPEL,6
E-TH-TBSI,I-PK-SPEL,13
E-TH-TBSO,I-PK-SPEL,8
E-TH-DAT,I-PK-THAL1,35
E-TH-DAT2,I-PK-THAL1,92
E-TH-DSTH1,I-PK-THAL1,483
E-TH-DSTH2,I-PK-THAL1,41
E-TH-DSTH2,I-PK-THAL2,2007
E-TH-ATC,I-PK-UMI,29
E-TH-YNP,I-PK-UMI,3
E-CN-AISAN,I-TH-SKD,21
E-C2-CHIYO,I-TH-CHI,3
E-C2-ISP,I-TH-TER,260
E-C2-JR,I-TH-TER,16
E-C2-NISSI,I-TH-TER,22227
E-C2-PY,I-TH-TER,397
E-C2-SAC,I-TH-TER,555
E-C2-TRG,I-TH-TER,5190
E-C2-SANGO,I-TH-YSP,42
E-ID-ANI,I-TH-AHT1,7
E-ID-ANI,I-TH-IAST,12
E-ID-ANST,I-TH-KYBA,39
E-ID-AMA,I-TH-MIT,6
E-ID-SANOH,I-TH-MIT,846
E-ID-SII,I-TH-MIT,2324
E-ID-NTI,I-TH-NTS,32
E-ID-ANI,I-TH-SKD,35
E-ID-ABA,I-TH-TBSMC,21728
E-ID-ANI,I-TH-TGT2,126
E-ID-ATI,I-TH-YSP,533
E-PH-TRP,I-TH-PEDTH,141
E-PH-TRP,I-TH-TBGT,174
E-TW-KZ,I-TH-CAP,292
E-TW-KZ,I-TH-CHW1,108
E-TW-FY,I-TH-OAC,94
E-TW-TY,I-TH-SKA,262
E-TW-AS,I-TH-TBGT,1797
E-TW-YSKI,I-TH-TBGT,23682
E-TW-FY,I-TH-TCT,49
E-TW-FY,I-TH-TGT2,963
E-TW-TY,I-TH-TKC,150
E-TW-TY,I-TH-TKC2,82
E-TW-AS,I-TH-TRT,339
E-TW-BK,I-TH-YSP,7
E-TH-NETH,I-TR-DNTR,325
E-TH-MSCC,I-TR-TBT,1630
E-CN-AISAN,I-TW-DNTW,265
E-CN-JINHE,I-TW-DNTW,1776
E-ID-ABA,I-TW-AS,232
E-ID-AFI,I-TW-BK,201
E-ID-AHI,I-TW-BK,30
E-ID-ANI,I-TW-BK,867
E-ID-FTR,I-TW-BK,113864
E-ID-ADV,I-TW-DG,55
E-ID-SC,I-TW-FY,1
E-PH-FTCP,I-TW-MS,7
E-PH-FTCP,I-TW-QR,1885
E-TH-ATC,I-TW-AS,1652
E-TH-SAS,I-TW-AS,22026
E-TH-SAS3,I-TW-AS,3192
E-TH-TBIW,I-TW-AS,6306
E-TH-TBSD,I-TW-AS,56653
E-TH-TBSQ,I-TW-AS,1790
E-TH-TBSR,I-TW-AS,4651
E-TH-TGAS2,I-TW-AS,2
E-TH-ATC,I-TW-BK,2640
E-TH-CATA,I-TW-BK,25
E-TH-JTEKT,I-TW-BK,172
E-TH-NSW1,I-TW-BK,2669
E-TH-SCC,I-TW-BK,240
E-TH-SSMC,I-TW-BK,97
E-TH-TCPT1,I-TW-BK,363
E-TH-TER1,I-TW-BK,306
E-TH-TGAS2,I-TW-BK,484
E-TH-TOGO,I-TW-BK,985
E-TH-TRT,I-TW-BK,932
E-TH-ENKEI,I-TW-CJ,517
E-TH-ATC,I-TW-CK,1808
E-TH-TKC,I-TW-DE,2046
E-TH-TKC6,I-TW-DE,80
E-TH-TKC7,I-TW-DE,14903
E-TH-ATC,I-TW-DG,1323
E-TH-CLPI,I-TW-DG,68
E-TH-MIT,I-TW-DG,84
E-TH-NOK,I-TW-DG,994
E-TH-SCC,I-TW-DG,592
E-TH-TFS,I-TW-DG,849
E-TH-TOGO,I-TW-DG,2608
E-TH-ATC,I-TW-ER,1196
E-TH-NSK,I-TW-ER,212
E-TH-SSMC,I-TW-ER,23
E-TH-ATC,I-TW-FY,4
E-TH-DAT,I-TW-FY,774
E-TH-TGAS1,I-TW-FY,1603
E-TH-TGAS2,I-TW-FY,9240
E-TH-ATC,I-TW-GT,50194
E-TH-TCPT1,I-TW-JT,1032
E-TH-TER1,I-TW-JT,185
E-TH-SPF,I-TW-JW,5975
E-TH-MATCO,I-TW-KS,49
E-TH-PIOLA,I-TW-MK,117
E-TH-TGAS2,I-TW-MK,56
E-TH-NETH,I-TW-PD,1844
E-TH-MTAT,I-TW-QR,1044
E-TH-PANA,I-TW-SC,2213
E-TH-DAT,I-TW-SL,427
E-TH-TCPT1,I-TW-TE,7
E-TH-TER1,I-TW-TE,732
E-TH-TGAS1,I-TW-TR,12
E-TH-TGAS2,I-TW-TR,297
E-TH-ATC,I-TW-TY,87
E-TH-HMMT1,I-TW-TY,562
E-TH-CATA,I-TW-WS,40
E-TH-SAB,I-TW-WS,20
E-TH-CATA,I-US-ASI,98
E-TH-TOC,I-US-CKUS,70
E-TH-NETH,I-US-DMMI,143
E-AR-EMCON,I-VE-ARVIN,44
E-AR-MTLSA,I-VE-DANAS,38
E-AR-MTA,I-VE-ENVET,13
E-AR-CORDE,I-VE-ESPOS,347
E-AR-EMCON,I-VE-ESPOS,3441
E-AR-TASA,I-VE-ESPOS,26092
E-AR-MTLSA,I-VE-MTLSA,26
E-AR-GUIDI,I-VE-OCIME,3136
E-ID-DSIA,I-VE-FAACA,2008
E-TH-ATC,I-VE-ARVIN,1801
E-TH-YSP,I-VE-ARVIN,166
E-TH-YSP1C,I-VE-ARVIN,521
E-TH-HET,I-VE-DERIV,296
E-TH-0TBSM,I-VE-ENVET,343
E-TH-ATC,I-VE-ENVET,10
E-TH-TBBV,I-VE-ENVET,1940
E-TH-TBIW,I-VE-ENVET,352
E-TH-TBJ1,I-VE-ENVET,611
E-TH-TBSC,I-VE-ENVET,5682
E-TH-TBSI,I-VE-ENVET,17
E-TH-TBSJ,I-VE-ENVET,202
E-TH-TBSO,I-VE-ENVET,30
E-TH-TBSQ,I-VE-ENVET,156
E-TH-TBSR,I-VE-ENVET,94
E-TH-TBUN,I-VE-ENVET,137
E-TH-TRT,I-VE-ENVET,800
E-TH-AHT,I-VE-ESPOS,327
E-TH-ATC,I-VE-ESPOS,1421
E-TH-CAP,I-VE-ESPOS,6
E-TH-HMMT1,I-VE-ESPOS,170
E-TH-IRC,I-VE-ESPOS,710
E-TH-DAT,I-VE-FAACA,8254
E-TH-DAT2,I-VE-FAACA,4982
E-TH-DSTH1,I-VE-FAACA,14066
E-TH-DSTH2,I-VE-FAACA,43743
E-TH-TCPT1,I-VE-GABRI,4461
E-TH-TER1,I-VE-GABRI,8789
E-TH-AHT,I-VE-MAMID,1934
E-TH-AHT1B,I-VE-MAMID,46766
E-TH-ATC,I-VE-MAMID,150
E-TH-HMMT3,I-VE-MAMID,265
E-TH-TSA,I-VE-MAMID,20
E-TH-ATC,I-VE-MTLSA,2558
E-TH-HMMT1,I-VE-MTLSA,2804
E-TH-LOC,I-VE-TDV,20
E-ID-ABA,I-VN-TBHN,11143
E-ID-AUTO,I-VN-TBHN,70
E-PH-TBPC,I-VN-TBHN,343
E-PH-TRP,I-VN-TBHN,675
E-TH-TGAS3,I-VN-HDVN,270
E-TH-TPT,I-VN-KYB,26
E-TH-0TBSM,I-VN-TBHN,6
E-TH-ATC,I-VN-TBHN,1622
E-TH-TBBV,I-VN-TBHN,899
E-TH-TBJ1,I-VN-TBHN,900
E-TH-TBOP,I-VN-TBHN,1822
E-TH-TBRT,I-VN-TBHN,499
E-TH-TBSC,I-VN-TBHN,405
E-TH-TBSI,I-VN-TBHN,82
E-TH-TBSJ,I-VN-TBHN,164
E-TH-TBSK,I-VN-TBHN,2072
E-TH-TBSO,I-VN-TBHN,2260
E-TH-TBSQ,I-VN-TBHN,5
E-TH-TBSR,I-VN-TBHN,20
E-TH-TBSS,I-VN-TBHN,58
E-TH-TBSW,I-VN-TBHN,1924
E-TH-TBTA,I-VN-TBHN,534
E-TH-TBUN,I-VN-TBHN,8
E-TH-TBZN,I-VN-TBHN,255
E-TH-TGAS2,I-VN-TBHN,82
E-TH-TRT,I-VN-TBHN,11
E-TH-TSB,I-VN-TBHN,49
E-TH-YICAP,I-VN-TBHN,88
E-TW-AS,I-VN-TBHN,364
E-C2-HOUAI,I-ZA-TBSA,133
E-ID-ANI,I-ZA-INERG,1486
E-ID-YSI,I-ZA-RAMS,162
E-ID-DSIA,I-ZA-RGBR,55559
E-ID-AMFG,I-ZA-SHATT,989
E-ID-AII,I-ZA-SMIP,1121
E-ID-DSIA,I-ZA-SMIR,603
E-TH-NOK,I-ZA-ARMST,58
E-TH-TCPT1,I-ZA-ARMST,52
E-TH-TER1,I-ZA-ARMST,29537
E-TH-3M,I-ZA-AUTOM,609
E-TH-NFCT,I-ZA-AUTOM,198
E-TH-NSW1,I-ZA-BAIRE,916
E-TH-ATC,I-ZA-BRAB,374
E-TH-CAP,I-ZA-BRAB,1984
E-TH-SAS,I-ZA-FELEL,6730
E-TH-SAS3,I-ZA-FELEL,522
E-TH-ATC,I-ZA-GBG,9153
E-TH-CMWT,I-ZA-GESTR,1326
E-TH-ADVI2,I-ZA-GIRL,10335
E-TH-ADVI3,I-ZA-GIRL,27108
E-TH-ATC,I-ZA-GIRL,48573
E-TH-NOK,I-ZA-GIRL,1077
E-TH-ATC,I-ZA-IGT,1589
E-TH-HMMT1,I-ZA-IGT,843
E-TH-DSTH3,I-ZA-INERG,445
E-TH-NFCT,I-ZA-INERG,321
E-TH-TGAS2,I-ZA-INERG,1087
E-TH-ATC,I-ZA-ISE,1088
E-TH-SCS,I-ZA-KLT,7796
E-TH-TAC,I-ZA-KLT,147
E-TH-AAA,I-ZA-LJTLS,1589
E-TH-ATC,I-ZA-LJTLS,224
E-TH-IRC,I-ZA-LJTLS,29047
E-TH-NFCT,I-ZA-LJTLS,386
E-TH-SAB,I-ZA-LJTLS,1912
E-TH-YNP,I-ZA-LJTLS,4130
E-TH-ATC,I-ZA-PRAGA,9284
E-TH-BEW,I-ZA-PRAGA,3554
E-TH-CIT,I-ZA-PRAGA,5633
E-TH-KEIHI,I-ZA-PRAGA,686
E-TH-MOLT,I-ZA-PRAGA,11364
E-TH-OILES,I-ZA-PRAGA,718
E-TH-3M,I-ZA-RAMS,4644
E-TH-ATC,I-ZA-RAMS,489
E-TH-ITC,I-ZA-RAMS,11355
E-TH-TAC,I-ZA-RAMS,41704
E-TH-TGAS2,I-ZA-RAMS,2214
E-TH-YNP,I-ZA-RAMS,65
E-TH-BANDO,I-ZA-RBOSC,1433
E-TH-ATC,I-ZA-SAD,4414
E-TH-CTC,I-ZA-SAD,18244
E-TH-PANA,I-ZA-SAD,18134
E-TH-TSA,I-ZA-SAD,10173
E-TH-CHI,I-ZA-SHATT,3466
E-TH-IRC,I-ZA-SHATT,9683
E-TH-NFCT,I-ZA-SHATT,104748
E-TH-3M,I-ZA-SMIP,85540
E-TH-API,I-ZA-SMIP,1720
E-TH-ATC,I-ZA-SMIP,5964
E-TH-BKF,I-ZA-SMIP,3022
E-TH-DAT,I-ZA-SMIP,960
E-TH-IRC,I-ZA-SMIP,2109
E-TH-NFCT,I-ZA-SMIP,3910
E-TH-NMT,I-ZA-SMIP,263
E-TH-TGAS1,I-ZA-SMIP,5499
E-TH-TGAS2,I-ZA-SMIP,461
E-TH-TRT,I-ZA-SMIP,395
E-TH-DAT,I-ZA-SMIR,9974
E-TH-DAT2,I-ZA-SMIR,1861
E-TH-TCPT1,I-ZA-SSPRI,108
E-TH-TER1,I-ZA-SSPRI,573
E-TH-TRT,I-ZA-TAK,437
E-TH-0TBSM,I-ZA-TBSA,69
E-TH-ATC,I-ZA-TBSA,238
E-TH-SAS,I-ZA-TBSA,214
E-TH-TBBV,I-ZA-TBSA,17154
E-TH-TBJ1,I-ZA-TBSA,4442
E-TH-TBSC,I-ZA-TBSA,26652
E-TH-TBSJ,I-ZA-TBSA,638
E-TH-TBSMC,I-ZA-TBSA,13700
E-TH-TBSO,I-ZA-TBSA,12791
E-TH-TBSQ,I-ZA-TBSA,4987
E-TH-TBSR,I-ZA-TBSA,19445
E-TH-TBSS,I-ZA-TBSA,403
E-TH-TBTM,I-ZA-TBSA,11
E-TH-TBUN,I-ZA-TBSA,12524
E-TH-TRT,I-ZA-TBSA,1457
E-TH-TSB,I-ZA-TBSA,7040
E-TH-DSST,I-ZA-TGSA,1475
E-TH-TBTB,I-ZA-TGSA,710
E-TH-TGAS2,I-ZA-TGSA,1910
E-TH-ADVI1,I-ZA-TRW,2086
E-TH-ADVI3,I-ZA-TRW,561
E-TH-ATC,I-ZA-VENTU,5195
E-TH-DAT,I-ZA-VENTU,106
E-TH-DSTH2,I-ZA-VENTU,2210
E-TH-IAT,I-ZA-VENTU,1316
E-TH-MATCB,I-ZA-VENTU,66653
E-TH-MATCO,I-ZA-VENTU,1363
E-TH-NFCT,I-ZA-VENTU,18050
E-TH-NMT,I-ZA-VENTU,6759
E-TH-STNLY,I-ZA-VENTU,1150
E-TH-STT,I-ZA-VENTU,14857
E-TH-TCY,I-ZA-VENTU,41848
E-TH-CMWT,I-ZA-WT,785656
I-JP-AI,I_A0,9
I-JP-SMK,I_A0,160
I-JP-TBJ,I_A0,3871
I-JP-TBJ,I_A0,34926
I-JP-TMC,I_A0,15254
I-JP-TSUDA,I_A0,39837
I-JP-USSMK,I_A0,36529
I-JP-CKC,I_A0,139234
I-JP-NSSH,I_A0,19049
I-AR-INERG,I_AR,118947
I-AR-PILKI,I_AR,1843
I-AR-AC,I_AR,2454
I-AR-AC,I_AR,3672
I-AR-AC,I_AR,5247
I-AR-AC,I_AR,32725
I-AR-AC,I_AR,614
I-AR-AC,I_AR,601
I-AR-AC,I_AR,94791
I-AR-AC,I_AR,26635
I-AR-AC,I_AR,46708
I-AR-AC,I_AR,1190
I-AR-AC,I_AR,262
I-AR-AC,I_AR,2734
I-AR-AC,I_AR,2607
I-AR-ALLE,I_AR,5716
I-AR-ALLE,I_AR,96
I-AR-ALLE,I_AR,1401
I-AR-CORDE,I_AR,298
I-AR-CORDE,I_AR,2395
I-AR-CORDE,I_AR,26593
I-AR-CORDE,I_AR,10303
I-AR-CORDE,I_AR,5835
I-AR-CORDE,I_AR,18
I-AR-DENSO,I_AR,715
I-AR-DENSO,I_AR,1164
I-AR-DENSO,I_AR,3
I-AR-DENSO,I_AR,788
I-AR-DENSO,I_AR,538
I-AR-DENSO,I_AR,186
I-AR-DENSO,I_AR,3907
I-AR-EMCON,I_AR,28
I-AR-EMCON,I_AR,7188
I-AR-EMCON,I_AR,206
I-AR-FRIC,I_AR,1090
I-AR-FRIC,I_AR,1587
I-AR-GPPD,I_AR,245
I-AR-GPPD,I_AR,1379
I-AR-GUIDI,I_AR,5512
I-AR-GUIDI,I_AR,568
I-AR-GUIDI,I_AR,1343
I-AR-GUIDI,I_AR,877
I-AR-GUIDI,I_AR,376
I-AR-GUIDI,I_AR,30
I-AR-GUIDI,I_AR,32545
I-AR-HUT,I_AR,549
I-AR-HUT,I_AR,110
I-AR-HUT,I_AR,1891
I-AR-HUT,I_AR,550
I-AR-HUT,I_AR,3969
I-AR-HUT,I_AR,3958
I-AR-INERG,I_AR,213
I-AR-INERG,I_AR,301
I-AR-INERG,I_AR,1189
I-AR-INERG,I_AR,8696
I-AR-INERG,I_AR,981
I-AR-JTEKT,I_AR,95
I-AR-MARO,I_AR,535
I-AR-MARO,I_AR,1677
I-AR-MARO,I_AR,1776
I-AR-METAG,I_AR,270
I-AR-METAG,I_AR,1295
I-AR-METAG,I_AR,1855
I-AR-MG,I_AR,1743
I-AR-MG,I_AR,61
I-AR-MTA,I_AR,2418
I-AR-MTA,I_AR,462
I-AR-MTA,I_AR,4218
I-AR-MTA,I_AR,4387
I-AR-MTA,I_AR,444
I-AR-MTA,I_AR,1020
I-AR-MTA,I_AR,15707
I-AR-MTA,I_AR,6320
I-AR-MTA,I_AR,8118
I-AR-MTA,I_AR,303
I-AR-MTA,I_AR,16542
I-AR-MTA,I_AR,1571
I-AR-MTA,I_AR,116
I-AR-MTA,I_AR,588
I-AR-MTA,I_AR,52
